state,city,origin,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,avg5years,pct_change_2018_vs_5yr_average,total_population,foreign_born_est_prop,l1_africa,l1_americas,l1_asia,l1_europe,l1_oceania,l2_africa_eastern_africa,l2_africa_middle_africa,l2_africa_northern_africa,l2_africa_southern_africa,l2_africa_western_africa,l2_americas_latin_america,l2_americas_northern_america,l2_asia_eastern_asia,l2_asia_south_central_asia,l2_asia_south_eastern_asia,l2_asia_western_asia,l2_europe_eastern_europe,l2_europe_northern_europe,l2_europe_southern_europe,l2_europe_western_europe,l2_oceania_australia_nzealand_subregion,origin_prop
Washington,Seattle,Sudan,13,1,0,4,9,2,0,4,0,0,3,-100,688245,18.01,11.7076477376351,16.9271863071845,55.4886659834247,14.2391400834416,1.63735988831414,8.86546857221249,0.0919955777564377,1.02163510034781,0.431733632453458,1.01356531282531,12.0046159184629,4.92257038872166,23.7865057013049,8.22392046417418,20.5392232022531,2.64527634987371,5.35188308491837,4.09461018891373,1.112823699352,3.62414157635229,1.17899595703645,0.240479668170337
Alabama,Mobile,Iran,0,0,15,1,6,2,6,0,0,0,2.8,-100,192085,3.39,5.65950920245399,34.2331288343558,45.4754601226994,14.1871165644172,0.44478527607362,2.73006134969325,0.858895705521472,1.24233128834356,0.184049079754601,0.644171779141104,31.3803680981595,2.85276073619632,4.49386503067485,8.69631901840491,19.0337423312883,11.1349693251534,2.8680981595092,5.13803680981595,1.18098159509202,5,0.44478527607362,1.11963190184049
Arizona,Tempe,Iran,0,5,0,2,5,3,6,0,0,0,2.8,-100,178339,14.55,3.56922602528523,35.2721245760099,52.7597903176072,8.05966697502313,0.339192106074622,1.05612087573235,0.0809435707678076,0.670675300647549,0.165741597286463,1.16404563675609,32.8129818069689,2.45914276904101,18.0619796484736,19.7232500770891,6.64122725871107,8.24082639531298,3.11825470243602,1.84628430465618,0.955905026210299,2.13922294172063,0.127197039777983,1.81159420289855
California,Alhambra,Burma,7,0,0,0,5,1,0,5,3,0,2.8,-100,85168,49.6,0.613177395298184,21.4730462368901,76.4080589029096,0.984871800942257,0.520845663959848,0.123108975117782,0,0.433248893202964,0,0.0568195269774379,20.928525770023,0.544520466867113,50.5812164113734,1.7992850209522,23.8168517247094,0.210705745874666,0.243850469944838,0.317242358957362,0.191765903548853,0.232013068491205,0.0520845663959848,1.22635479059637
California,Antelope,Moldova,0,6,19,0,0,0,14,0,0,6,2.8,114.29,47728,25.33,3.4163288940359,12.8629332450989,32.7984117793035,46.7697907188353,4.15253536272645,2.56431466622549,0,0.0579038795599305,0.363967242948135,0.430143105302341,12.6230457440649,0.239887501033998,2.27479526842584,12.3914302258251,14.8978410124907,3.15989742741335,43.2541980312681,1.17462155678716,0.818926296633303,1.52204483414674,0,3.97055174125238
California,Apple Valley,Iraq,0,1,0,0,5,0,0,7,2,0,2.8,-100,,,,,,,,,,,,,,,,,,,,,,,,
California,La Palma,Iraq,0,0,7,1,3,0,8,3,0,0,2.8,-100,15814,33.31,2.25935067400797,13.6890070248718,80.7670400607556,3.03778241883425,0.246819821530283,1.3480159483577,0,0,0,0.911334725650275,13.3852287829884,0.303778241883425,37.516612872603,18.5304727548889,23.0301879627872,1.68976647047655,1.51889120941713,0.132902980823998,0.436681222707424,0.949307005885703,0,0
California,Los Gatos,Ukraine,0,0,0,3,3,1,1,0,9,0,2.8,-100,30709,20.88,2.76044915782907,11.8215845290081,55.5988771054273,29.1796631316282,0.639426076107299,0.0623830318153462,0,0.187149095446039,1.2788521522146,1.02932002495321,6.22270742358079,5.59887710542732,19.9781659388646,21.2258265751716,11.7747972551466,2.62008733624454,11.2757330006238,9.84092326887087,1.2788521522146,6.7841547099189,0.639426076107299,1.80910792264504
California,North Highlands,Russia,2,3,1,2,3,6,5,0,0,0,2.8,-100,47357,23.89,2.07707265334983,33.5336750928054,25.1900300512639,38.2004596075658,0.998762595015026,1.51140180307584,0,0.238642389959342,0.22096517588828,0.106063284426374,32.9503270284603,0.583348064345059,3.0581580342938,5.54180661127806,14.1506098638855,2.43945554180661,35.2395262506629,0.433091744741029,1.69701255082199,0.830829061339933,0.353544281421248,4.71981615697366
California,Rancho Cordova,Russia,0,4,2,0,0,3,8,3,0,3,2.8,7.14,70785,24.71,1.85799222501715,30.7226160530528,40.6071346901441,23.8909215641436,2.92133546764235,0.703178595929568,0,0.16007317630917,0.120054882231877,0.874685570546536,29.8021952892751,0.920420763777727,9.26137662931626,9.45575120054882,15.8415275554539,6.04847930482506,20.529384861651,1.33775440201235,0.434484335696318,1.5892979647839,0,2.17813857763549
California,Roseville,Moldova,0,0,0,0,4,0,0,0,10,0,2.8,-100,130705,12.87,1.73039186537432,24.4514479395849,53.0831896295415,19.4981268954035,1.23684367009574,0.86816911458643,0,0.107034548373669,0.463816376285901,0.291371826128323,20.7409169292977,3.71053101028721,9.05036570137361,16.2573586252007,25.1233870488196,2.50341915918416,9.97205209014687,3.71053101028721,2.06933460189094,3.74620919307843,0.273532734732711,0
California,San Francisco,Iraq,33,29,9,3,12,1,0,1,0,0,2.8,-100,864263,34.77,1.46768172168948,20.0514403976815,64.6472040513472,12.9732283674162,0.860445461865563,0.515069441209548,0.00865103712625856,0.314099194122618,0.242894503929567,0.27916231342042,18.2826360375588,1.76880436012271,40.8169240904765,4.38175030444996,17.600535033373,1.64336432179196,4.72080441335986,3.48536976529071,1.45703429138024,3.29537968071018,0.613225439372866,0.0735338155731978
California,San Jose,Sudan,0,0,0,4,14,0,0,0,0,0,2.8,-100,1023031,39.44,1.78414741152384,29.7596680563749,62.7190525527833,5.34153608201427,0.395595897303702,1.13498346726419,0.0760952007971406,0.220105987973488,0.0889842901829755,0.204490360448342,28.7391991909618,1.02046886541312,15.4681465985197,14.460814689596,31.8038280595476,0.907689333287065,2.0535789531085,1.15927444341442,0.986511072223517,1.12159864367121,0.145745856901364,0.0329663247753085
California,San Jose,Syria,0,0,0,0,0,0,1,9,4,0,2.8,-100,1023031,39.44,1.78414741152384,29.7596680563749,62.7190525527833,5.34153608201427,0.395595897303702,1.13498346726419,0.0760952007971406,0.220105987973488,0.0889842901829755,0.204490360448342,28.7391991909618,1.02046886541312,15.4681465985197,14.460814689596,31.8038280595476,0.907689333287065,2.0535789531085,1.15927444341442,0.986511072223517,1.12159864367121,0.145745856901364,0.027513248496686
California,Sherman Oaks,Iran,13,2,4,0,0,7,1,4,2,0,2.8,-100,,,,,,,,,,,,,,,,,,,,,,,,
California,Sun Valley,Iraq,0,1,7,0,6,8,0,0,0,0,2.8,-100,,,,,,,,,,,,,,,,,,,,,,,,
California,West Covina,Burma,0,3,2,2,0,9,5,0,0,0,2.8,-100,107786,35.51,0.715928093645485,38.5634406354515,58.7191680602007,1.82640050167224,0.1750627090301,0.232545986622074,0,0.329222408026756,0,0.154159698996656,37.876254180602,0.687186454849498,23.1396321070234,1.74017558528428,33.0372073578595,0.760346989966555,0.467704849498328,0.454640468227425,0.26128762541806,0.535639632107023,0.0836120401337793,0.472930602006689
Colorado,Greeley,Ethiopia,0,0,0,0,2,2,4,1,5,0,2.8,-100,100760,11.21,5.8245551916438,80.8002124457821,9.60431973090201,3.67354164822519,0.0973709834469328,4.3108789944233,0,0.0796671682747632,0.699300699300699,0.300964857926883,79.6848720899354,1.11534035584669,1.61104718066743,2.25723643445162,4.57643622200584,0.849783128264141,1.25697087722404,1.11534035584669,0.433743471718155,0.86748694343631,0.0973709834469328,1.46941665929008
Connecticut,West Hartford,Iraq,0,0,0,6,5,6,3,0,0,0,2.8,-100,63360,16.99,5.30324138571561,29.6832915389616,37.6427974366119,26.7576855205721,0.612984118138757,0.956626729822606,0.473669545834494,0.900900900900901,1.19810532181666,1.5881861242686,26.46976873781,3.21352280115167,8.44246308163834,16.8384879725086,8.6839416736324,3.67790470883254,11.5723971394074,3.36212501160955,7.62515092412,4.19801244543513,0.612984118138757,0.520107736602582
Florida,Greenacres,Cuba,0,9,0,11,6,8,0,0,0,0,2.8,-100,39827,35.41,0.418321043675553,86.9186046511628,8.252977878616,4.41009642654566,0,0,0,0.354509359047079,0,0,84.9120816789563,2.00652297220647,1.67328417470221,3.36074872376631,2.51701644923426,0.701928530913216,1.6023823028928,0.865002836074872,0.779920589903573,1.16279069767442,0,11.3088485536018
Florida,Lakeland,Cuba,0,10,0,0,6,5,3,0,0,0,2.8,-100,104165,9.59,2.42169518663064,67.947563294306,19.3635544881417,10.2671870309216,0,0.160112078454918,0,0.970679475632943,0.420294205944161,0.870609426598619,57.440208145702,10.507355148604,2.36165315721005,6.89482637846493,9.27649354548184,0.470329230461323,1.51105774041829,5.45381767237066,0.680476333433403,2.62183528469929,0,14.580206144301
Florida,Lauderdale Lakes,Syria,0,0,0,0,0,0,0,14,0,0,2.8,-100,34744,48.95,0.48803433880167,93.9260304580467,1.29358499441406,4.29235020873758,0,0.0352795907567472,0,0.229317339918857,0,0.223437408126066,90.1217145881108,3.80431586993591,0,0.0764391133062856,1.11130710883754,0.105838772270242,0.817310519197977,0.887869700711472,2.41665196683718,0.170518021990945,0,0
Georgia,Decatur,Ethiopia,16,57,22,13,14,0,0,0,0,0,2.8,-100,22022,9.72,32.803738317757,19.5327102803738,22.8971962616822,22.8971962616822,1.86915887850467,23.6448598130841,0.981308411214953,0.747663551401869,6.68224299065421,0.747663551401869,16.7289719626168,2.80373831775701,10.1869158878505,6.54205607476635,4.34579439252336,1.82242990654206,3.13084112149533,9.76635514018692,2.94392523364486,7.05607476635514,1.86915887850467,4.20560747663551
Illinois,Batavia,Iraq,0,0,1,0,0,5,0,5,4,0,2.8,-100,26499,5.12,3.24483775811209,43.952802359882,22.7138643067847,29.0560471976401,1.03244837758112,2.3598820058997,0,0,0.884955752212389,0,41.3716814159292,2.5811209439528,12.905604719764,2.87610619469027,6.34218289085546,0.589970501474926,15.1917404129794,3.53982300884956,0.737463126843658,9.58702064896755,1.03244837758112,0.589970501474926
Illinois,Evanston,Dem. Rep. Congo,0,0,0,0,0,0,6,8,0,0,2.8,-100,75557,19.3,4.32606609077197,42.3145481969011,36.6035924859454,15.7959687371452,0.959824489236254,1.63855752091046,0.0959824489236254,0.411353352529823,0.383929795694502,1.52886329356918,40.422322775264,1.89222542163719,20.5402440696558,8.87837652543535,4.648292883587,2.53667900726724,6.14973262032086,3.59248594542712,2.24873166049637,3.80501851090086,0.959824489236254,
Illinois,Lombard,Ukraine,0,0,0,0,0,0,0,0,14,0,2.8,-100,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,Schaumburg,Iraq,0,0,0,7,9,5,0,0,0,0,2.8,-100,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,Winfield,Iraq,0,0,0,0,0,0,8,0,6,0,2.8,-100,,,,,,,,,,,,,,,,,,,,,,,,
Iowa,Clive,Iraq,0,4,0,0,7,6,0,1,0,0,2.8,-100,17134,10.03,6.0500290866783,23.2693426410704,44.0372309482257,26.1780104712042,0.465386852821408,3.08318789994183,0,2.96684118673647,0,0,23.2693426410704,0,4.13030831878999,12.7981384525887,25.7707969749855,1.33798720186155,19.7789412449098,1.86154741128563,0.756253635834788,3.78126817917394,0,0
Maryland,Glen Burnie,Syria,0,0,0,0,0,0,0,0,14,0,2.8,-100,68768,9.75,9.5855694692904,41.1896243291592,39.0578413834228,10.1669648181276,0,2.22122838401908,0.149075730471079,0.879546809779368,0,4.53190220632081,40.8169350029815,0.372689326177698,10.5843768634466,12.5372689326178,14.0578413834228,1.8783542039356,1.01371496720334,3.48837209302326,1.16279069767442,4.50208706022659,0,0
Maryland,Nottingham,Iraq,4,0,3,6,9,0,0,5,0,0,2.8,-100,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,Parkville,Iraq,0,0,0,3,5,0,5,4,0,0,2.8,-100,31762,9.58,30.7591192901742,23.0693394676306,30.7262569832402,15.1823858034834,0.262898455471574,1.67597765363128,1.44594150509366,0.722970752546829,0.361485376273414,23.8580348340453,22.6749917844233,0.394347683207361,9.59579362471245,10.7459743674006,9.20144594150509,1.18304304962208,9.26717055537299,2.30036148537627,1.84028918830102,1.77456457443313,0.262898455471574,1.18304304962208
Massachusetts,Boston,Iran,0,0,0,0,3,3,3,5,0,0,2.8,-100,669158,28.35,10.7923871784057,50.3869675242514,25.9552931252636,12.6001687051877,0.265183466891607,2.27962884858709,0.328447912273302,0.98059890341628,0.219316743989878,6.71130324757486,48.8264445381695,1.56052298608182,12.9117460986925,4.01254744833404,6.72342893293969,2.27013918177984,4.92935470265711,3.11630113876002,2.56221003795867,1.98650358498524,0.255693800084353,0.45972163644032
Massachusetts,South Boston,Ethiopia,0,3,6,1,3,1,5,3,2,3,2.8,7.14,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,West Springfield,Burundi,0,0,0,0,0,0,9,5,0,0,2.8,-100,28671,15.48,8.04597701149425,11.8323191345504,43.3626324092856,36.7590714446698,0,2.83975659229209,0,3.38066260987153,0,1.82555780933063,6.80640072120802,5.02591841334235,2.0509353166554,25.7155735857561,5.0709939148073,10.5251295920667,31.4627000225377,0.788821275636691,4.1018706333108,0.405679513184584,0,
Michigan,Troy,Somalia,0,0,0,0,0,0,9,2,3,0,2.8,-100,83336,28.4,3.34657314290543,7.88472914729992,74.6175948618271,14.1299754922674,0.0211273557001606,0.43944899856334,0,2.60711569339981,0.0549311248204175,0.13944054762106,4.36913715879321,3.51559198850672,18.1314966618778,37.2602045128032,4.86351728217696,14.3623764049692,10.1242288515169,1.49581678357137,1.24651398630947,1.2634158708696,0.0211273557001606,0.0295782979802248
Minnesota,Chaska,Dem. Rep. Congo,0,0,0,0,0,0,0,14,0,0,2.8,-100,25578,6.35,8.435960591133,46.243842364532,26.9088669950739,17.2413793103448,1.16995073891626,6.2192118226601,0,0,0,2.21674876847291,45.1354679802956,1.10837438423645,4.80295566502463,8.3128078817734,13.2389162561576,0.554187192118227,10.8374384236453,5.04926108374384,0.862068965517241,0.492610837438424,1.16995073891626,
Minnesota,Richfield,Ethiopia,1,0,0,4,0,0,0,14,0,0,2.8,-100,35993,17.76,11.4692536379283,52.4800500704115,29.9640118917227,6.08668439993741,0,7.08809263026131,0,0.578939133156001,0.469410107964325,3.33281176654671,51.5568768580817,0.923173212329839,6.18056642153028,13.3625410733844,10.420904396808,0,2.37834454701925,1.86199342825849,0.281646064778595,1.56470035988108,0,2.11234548583946
New Hampshire,Concord,Somalia,1,5,6,2,14,0,0,0,0,0,2.8,-100,42717,8.15,12.6040769451622,17.5136376686764,55.0961814527706,14.7861039333908,0,3.38788400803905,2.38300315819696,1.40683318977893,0,0.832615561297732,10.077519379845,7.43611828883147,15.1306345104795,33.7927074361183,3.04335343095033,3.12948607522251,6.66092449038185,4.53631926500144,0.803904679873672,2.78495549813379,0,0.0287108814240597
New Jersey,Elizabeth,Afghanistan,0,0,5,0,0,0,1,13,0,0,2.8,-100,129363,46.9,3.11815020518483,85.2019710928358,3.46424510110915,8.21563360087018,0,0.405425449511347,0.286764342337294,0.766352983832424,0,1.36295466156863,84.9399278144931,0.2620432783427,0.342798754058375,1.64642286203998,0.939400431794584,0.352687179656212,1.32999324290917,0.037905631458378,6.61535672495344,0.232378001549187,0,0.12854953277189
New Jersey,Moorestown,Syria,0,0,0,0,0,0,0,14,0,0,2.8,-100,,,,,,,,,,,,,,,,,,,,,,,,
New York,East Rochester,Iraq,0,0,0,0,0,0,9,5,0,0,2.8,-100,,,,,,,,,,,,,,,,,,,,,,,,
New York,Rochester,Nepal,0,0,0,6,4,3,1,3,3,0,2.8,-100,209463,8.71,12.7323572956078,41.498053407907,33.0481987168942,12.6939737895487,0.0274167900422219,6.0920107473817,1.1734386138071,0.729286615123101,0.52640236881066,3.66836650764928,38.7508910456764,2.74716236223063,8.87755661567144,11.7563195701047,8.72402259143499,3.66288314964084,6.46487909195591,2.15495969731864,1.78209135274442,2.29204364752975,0.0274167900422219,3.29549816307507
New York,Syracuse,Rwanda,6,7,3,2,0,2,7,3,2,0,2.8,-100,144405,12.55,16.5976706960314,21.2231605674229,51.498592482199,10.4045923718055,0.27598388254126,8.42302809515924,2.50593365347464,2.30722525804493,0.215267428382182,2.2575481591875,19.7162885687476,1.50687199867528,14.3456422144947,14.0310205883976,17.2048352376221,5.44240216371364,4.9069934315836,1.57310813048518,2.39002042280731,1.45167522216703,0.264944527239609,
New York,Tonawanda,Iraq,5,0,2,0,2,3,0,9,0,0,2.8,-100,14992,3.12,8.33333333333333,33.1196581196581,21.3675213675214,37.1794871794872,0,0,0,8.33333333333333,0,0,9.4017094017094,23.7179487179487,8.54700854700855,0,0,12.8205128205128,13.2478632478632,19.2307692307692,0,4.7008547008547,0,10.8974358974359
New York,Tonawanda,Iraq,5,0,2,0,2,3,0,9,0,0,2.8,-100,14992,3.12,8.33333333333333,33.1196581196581,21.3675213675214,37.1794871794872,0,0,0,8.33333333333333,0,0,9.4017094017094,23.7179487179487,8.54700854700855,0,0,12.8205128205128,13.2478632478632,19.2307692307692,0,4.7008547008547,0,4.04624277456647
New York,Tonawanda,Iraq,5,0,2,0,2,3,0,9,0,0,2.8,-100,14992,3.12,8.33333333333333,33.1196581196581,21.3675213675214,37.1794871794872,0,0.912686340127776,0,0,0,3.25524794645573,7.97079403711591,12.5950714937633,5.56738667477943,15.0593246121083,9.43109218132035,11.621539397627,14.3595984180103,3.28567082445999,10.7088530574992,5.23273501673258,0,10.8974358974359
New York,Tonawanda,Iraq,5,0,2,0,2,3,0,9,0,0,2.8,-100,14992,3.12,8.33333333333333,33.1196581196581,21.3675213675214,37.1794871794872,0,0.912686340127776,0,0,0,3.25524794645573,7.97079403711591,12.5950714937633,5.56738667477943,15.0593246121083,9.43109218132035,11.621539397627,14.3595984180103,3.28567082445999,10.7088530574992,5.23273501673258,0,4.04624277456647
New York,Tonawanda,Iraq,5,0,2,0,2,3,0,9,0,0,2.8,-100,57725,5.69,4.16793428658351,20.5658655308792,41.6793428658351,33.5868573167022,0,0,0,8.33333333333333,0,0,9.4017094017094,23.7179487179487,8.54700854700855,0,0,12.8205128205128,13.2478632478632,19.2307692307692,0,4.7008547008547,0,10.8974358974359
New York,Tonawanda,Iraq,5,0,2,0,2,3,0,9,0,0,2.8,-100,57725,5.69,4.16793428658351,20.5658655308792,41.6793428658351,33.5868573167022,0,0,0,8.33333333333333,0,0,9.4017094017094,23.7179487179487,8.54700854700855,0,0,12.8205128205128,13.2478632478632,19.2307692307692,0,4.7008547008547,0,4.04624277456647
New York,Tonawanda,Iraq,5,0,2,0,2,3,0,9,0,0,2.8,-100,57725,5.69,4.16793428658351,20.5658655308792,41.6793428658351,33.5868573167022,0,0.912686340127776,0,0,0,3.25524794645573,7.97079403711591,12.5950714937633,5.56738667477943,15.0593246121083,9.43109218132035,11.621539397627,14.3595984180103,3.28567082445999,10.7088530574992,5.23273501673258,0,10.8974358974359
New York,Tonawanda,Iraq,5,0,2,0,2,3,0,9,0,0,2.8,-100,57725,5.69,4.16793428658351,20.5658655308792,41.6793428658351,33.5868573167022,0,0.912686340127776,0,0,0,3.25524794645573,7.97079403711591,12.5950714937633,5.56738667477943,15.0593246121083,9.43109218132035,11.621539397627,14.3595984180103,3.28567082445999,10.7088530574992,5.23273501673258,0,4.04624277456647
North Carolina,Durham,Iran,4,0,0,4,4,9,0,1,0,0,2.8,-100,257232,14.7,8.95506598608871,54.2593425193727,28.9148660442728,7.61154161487398,0.259183835391817,3.19748221417048,1.3091428420301,0.415223083229748,0.462828277485388,3.00177197111952,51.4559255243183,2.80341699505435,11.261273174473,8.81489513633599,5.66766284943535,3.00441670413372,2.22157573192986,2.07611541614874,0.555393932982465,2.75845653381291,0.219512840178784,0.497209806670017
North Carolina,High Point,Vietnam,51,19,4,7,0,0,1,9,4,0,2.8,-100,109849,13.87,8.79863526015353,35.9753297027754,48.9141132471623,6.20694180171905,0.104979988189751,3.8514533167115,1.81746604553507,0.413358703497146,0.301817466045535,1.98149727708156,34.0528836690506,1.92244603372482,5.81982809526934,21.5930713207795,18.3124466898498,3.03785840824093,1.88307853815366,1.96837477855784,1.10228987599239,1.25319860901516,0.0393674955711567,5.29492815432058
North Carolina,Mint Hill,Ukraine,0,0,0,0,0,0,6,0,8,0,2.8,-100,,,,,,,,,,,,,,,,,,,,,,,,
North Carolina,New Bern,Syria,0,0,0,0,0,0,3,5,6,0,2.8,-100,29664,7.85,2.23271790468012,30.1846285959639,60.0686990124517,7.51395448690425,0,0,0,0.60111635895234,0.94461142121082,0.68699012451696,20.9531987977673,9.23142979819665,1.50279089738085,1.03048518677544,57.5354229282954,0,2.40446543580936,2.61914984972091,0.55817947617003,1.93215972520395,0,0
Ohio,Fairfield,Bhutan,0,0,0,0,0,0,5,1,8,0,2.8,-100,42589,10.41,26.4606361380555,41.0557184750733,25.7162192646064,6.51928716444846,0.248138957816377,0.135348522445297,5.34626663658922,1.66929844349199,0,17.2343785247011,40.5143243852921,0.541394089781187,3.4965034965035,12.6550868486352,8.77509587187007,0.789533047597564,2.45883149108956,1.37604331152718,0.654184525152267,2.03022783667945,0.248138957816377,
Ohio,Grove City,Somalia,0,0,1,2,4,5,5,0,0,0,2.8,-100,39266,2.58,16.501976284585,22.9249011857708,39.8221343873518,20.7509881422925,0,5.43478260869565,0.790513833992095,7.70750988142292,0,2.56916996047431,13.6363636363636,9.28853754940712,6.91699604743083,7.70750988142292,25.197628458498,0,12.0553359683794,1.18577075098814,0,7.5098814229249,0,5.23715415019763
Oklahoma,Broken Arrow,Ukraine,5,0,0,0,0,0,3,9,2,0,2.8,-100,106264,6.66,8.70179403870603,41.969204689928,36.940245797429,11.8237039129821,0.565051560954937,2.27433253284362,2.99477327306117,1.29961859019636,0,1.65277581579319,37.7595705608137,4.20963412911428,5.18434807176155,5.08546404859443,21.6414747845741,4.47803362056788,5.55163158638226,2.98064698403729,0.113010312190987,2.95239440598955,0.565051560954937,0.960587653623393
Pennsylvania,Harrisburg,Central African Republic,0,0,0,0,6,0,0,8,0,0,2.8,-100,49278,11.46,11.7188882988139,41.4409630023013,42.1844574260931,4.65569127279164,0,2.14197203044787,3.50504514073287,0.832005664719419,0.300938219153833,3.39883165161976,41.4409630023013,0,4.90352274738892,22.0038944946008,10.1610904584882,5.11594972561515,1.61090458488228,0.938219153832537,0.690387679235263,1.41617985484156,0,
Pennsylvania,Kingston,Syria,0,0,0,0,0,0,7,7,0,0,2.8,-100,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,Roslyn,Eritrea,2,3,2,0,1,8,5,0,0,1,2.8,-64.29,,,,,,,,,,,,,,,,,,,,,,,,
Rhode Island,Providence,Liberia,23,15,2,2,9,1,2,0,2,1,2.8,-64.29,179509,29.19,9.21946564885496,67.6793893129771,15.3187022900763,7.64312977099237,0.139312977099237,0.614503816793893,0.0706106870229008,0.166030534351145,0.0209923664122137,7.47709923664122,67.0458015267176,0.633587786259542,5.13167938931298,2.82442748091603,6.04007633587786,1.25,1.36259541984733,1.26908396946565,3.16793893129771,1.8206106870229,0.139312977099237,2.87213740458015
Tennessee,Cordova,Iraq,0,0,0,1,8,0,5,0,1,0,2.8,-100,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,Nashville,Pakistan,2,5,4,7,1,0,8,2,3,0,2.8,-100,654187,12.83,18.8820438269325,44.6824990169326,30.4274257933056,5.76375400674444,0.244277356084889,5.09407657201416,0.224020209482728,9.13597311757486,0.229978193777481,3.52593510563506,42.9785155086331,1.70398350829947,5.58382288104289,9.09784201808844,8.39241667758964,7.29018958306026,2.81097699026465,1.10341869138833,0.545751361399411,1.30360696369204,0.173973141406799,0.64822869126917
Texas,Allen,Iraq,3,9,4,1,5,0,0,3,6,0,2.8,-100,96865,19.3,10.7664331176125,19.1635021661229,60.2342621810986,9.18329143712895,0.652511098037118,4.38573033106916,0.3690431620046,1.06434187302776,0.486709097716211,3.73856768465529,16.7299566775419,2.43354548858106,19.5806813927368,20.7894314595924,13.7455206717655,6.1186286570038,3.59950794245066,3.43905439375301,0.508102904209231,1.63662619671605,0.556238968818527,2.68492271487404
Texas,Kyle,Iraq,0,0,0,0,10,3,1,0,0,0,2.8,-100,36929,7.4,2.78286341999268,80.5931893079458,9.11753936287074,7.50640790919077,0,0.549249359209081,1.17173196631271,0,0,1.06188209447089,79.3848407176858,1.20834859025998,5.01647748077627,0.805565726839985,3.29549615525449,0,0.768949102892713,1.31819846210179,1.64774807762724,3.77151226656902,0,0
Utah,Murray,Dem. Rep. Congo,0,0,0,0,0,0,1,13,0,0,2.8,-100,49038,7.91,4.5864467920639,45.5552692604999,33.3676887400155,16.2586962123164,0.231898995104355,0.412264880185519,0,2.93738727132182,0.20613244009276,1.0306622004638,41.922185003865,3.63308425663489,7.75573305849008,14.37773769647,4.84411234217985,6.39010564287555,5.97784076269003,4.071115691832,1.5459933006957,4.66374645709869,0,
Utah,Salt Lake City,Ivory Coast,0,0,0,0,1,0,0,12,1,0,2.8,-100,194188,16.39,4.58614732212973,53.9940317260876,26.3420763310821,11.9993717606408,3.07837286005968,1.91298884875137,0.424061567457201,0.785299198994817,0.0596827391236061,0.537144652112455,51.5030626668761,2.49096905921156,10.3251138683839,7.0299984294016,6.44573582534946,2.47840427202764,5.23637505889744,2.59776975027485,0.892099890058112,3.2731270614104,0.540285848908434,
Utah,West Valley City,Burma,0,6,0,3,0,1,13,0,0,3,2.8,7.14,135546,22.35,2.83601307405329,71.1281323252666,16.3359635511242,4.35801776222391,5.34187328733204,1.64746277526495,0.0990458582323616,0.594275149394169,0,0.221202416718941,70.6031892766351,0.524943048631516,1.54841691703259,1.06639374030176,13.2688434745287,0.452309419261118,2.99448644722507,0.382977318498465,0.349962032421011,0.630591964079369,0.409389547360428,0.178282544818251
Utah,West Valley City,Somalia,5,2,0,1,0,2,4,6,2,0,2.8,-100,135546,22.35,2.83601307405329,71.1281323252666,16.3359635511242,4.35801776222391,5.34187328733204,1.64746277526495,0.0990458582323616,0.594275149394169,0,0.221202416718941,70.6031892766351,0.524943048631516,1.54841691703259,1.06639374030176,13.2688434745287,0.452309419261118,2.99448644722507,0.382977318498465,0.349962032421011,0.630591964079369,0.409389547360428,0.993760110931361
Vermont,Rutland,Syria,0,0,0,0,0,0,0,0,14,0,2.8,-100,15740,4.06,11.1111111111111,24.1001564945227,42.566510172144,22.2222222222222,0,0.782472613458529,9.38967136150235,0,0,0.938967136150235,17.8403755868545,6.25978090766823,21.7527386541471,0,14.0845070422535,6.72926447574335,6.88575899843505,1.40845070422535,3.59937402190923,10.3286384976526,0,2.660406885759
Washington,Auburn,Russia,11,10,0,2,0,0,1,8,5,7,2.8,150,77440,19.41,2.8607544408223,30.0445745459384,38.3341095070188,21.8614862617258,6.89907524449471,1.15095469363316,0.00665291730423791,0.332645865211895,0,0.379216286341561,27.6827889029339,2.36178564300446,12.6605016299647,7.77060741134988,17.4173375024948,0.485662963209367,19.0007318209035,1.77632892023152,0.385869203645799,0.69855631694498,0.299381278690706,2.32186813917903
Washington,East Wenatchee,Ukraine,0,0,0,0,0,0,6,8,0,0,2.8,-100,13624,14.94,0.687960687960688,78.4766584766585,14.7911547911548,5.6019656019656,0.442260442260442,0,0,0,0.687960687960688,0,75.8722358722359,2.6044226044226,0.245700245700246,2.06388206388206,1.42506142506143,11.0565110565111,1.81818181818182,1.81818181818182,0,1.96560196560197,0.442260442260442,0.884520884520885
Washington,Federal Way,Iraq,0,6,0,2,0,4,2,3,5,0,2.8,-100,94905,24.8,7.12950373895309,30.5149558123725,46.3885112168593,15.1767505098572,0.790278721957852,4.32528891910265,0.276172671651937,0.182698844323589,0.42912984364378,1.6442895989123,28.543507817811,1.97144799456152,22.7863698164514,2.94017675050986,18.4568320870156,2.09891230455472,13.2138001359619,0.794527532290959,0.118966689326988,1.04945615227736,0.0424881033310673,1.29163834126445
